"iso3c","day","deaths","cases"
"CZE",2021-01-17,14352,889159
"DNK",2021-01-17,1781,189088
"DJI",2021-01-17,61,5905
"DMA",2021-01-17,0,110
"DOM",2021-01-17,2437,193118
"ECU",2021-01-17,14319,231482
"EGY",2021-01-17,8583,156397
"SLV",2021-01-17,1487,51107
"GNQ",2021-01-17,86,5356
"ERI",2021-01-17,6,1877
"EST",2021-01-17,331,37079
"SWZ",2021-01-17,376,12944
"ETH",2021-01-17,2030,131195
"FJI",2021-01-17,2,55
"FIN",2021-01-17,625,40337
"FRA",2021-01-17,70300,2903975
"GAB",2021-01-17,66,9899
"GMB",2021-01-17,127,3910
"GEO",2021-01-17,2933,247805
"DEU",2021-01-17,46933,2050129
"GHA",2021-01-17,346,57714
"GRC",2021-01-17,5469,148607
"GRD",2021-01-17,1,139
"GTM",2021-01-17,5254,148888
"GIN",2021-01-17,81,14114
"GNB",2021-01-17,45,2509
"GUY",2021-01-17,170,6908
"HTI",2021-01-17,241,10781
"VAT",2021-01-17,0,27
"HND",2021-01-17,3354,134111
"HUN",2021-01-17,11341,351828
"ISL",2021-01-17,35,5956
"IND",2021-01-17,152420,10571773
"IDN",2021-01-17,25987,907929
"IRN",2021-01-17,56803,1330411
"IRQ",2021-01-17,12944,608232
"IRL",2021-01-17,2624,172726
"ISR",2021-01-17,4005,551689
"ITA",2021-01-17,82208,2381277
"JAM",2021-01-17,324,14161
"JPN",2021-01-17,4525,330715
"JOR",2021-01-17,4145,314514
"KAZ",2021-01-17,2890,215947
"KEN",2021-01-17,1731,99162
"KIR",2021-01-17,0,0
"KOR",2021-01-17,1264,72729
"XXK",2021-01-17,1410,55851
"KWT",2021-01-17,947,157777
"KGZ",2021-01-17,1830,83178
"LAO",2021-01-17,0,41
"LVA",2021-01-17,978,55664
"LBN",2021-01-17,1906,252812
"LSO",2021-01-17,93,6371
"LBR",2021-01-17,84,1887
"LBY",2021-01-17,1668,109088
"LIE",2021-01-17,49,2389
"LTU",2021-01-17,2450,170036
"LUX",2021-01-17,551,48630
"MDG",2021-01-17,273,18301
"MWI",2021-01-17,314,12470
"MYS",2021-01-17,601,158434
"MDV",2021-01-17,49,14513
"MLI",2021-01-17,310,7839
"MLT",2021-01-17,241,15588
"MHL",2021-01-17,0,4
"MRT",2021-01-17,402,16039
"MUS",2021-01-17,10,547
"MEX",2021-01-17,140704,1641428
"FSM",2021-01-17,0,0
"MDA",2021-01-17,3250,152854
"MCO",2021-01-17,10,1205
"MNG",2021-01-17,2,1526
"MNE",2021-01-17,745,55493
"MAR",2021-01-17,7942,459671
"MOZ",2021-01-17,241,26551
"NAM",2021-01-17,285,30363
"NPL",2021-01-17,1959,267322
"NLD",2021-01-17,13045,912554
"NZL",2021-01-17,25,2262
"NIC",2021-01-17,167,6152
"NER",2021-01-17,140,4156
"NGA",2021-01-17,1436,110387
"MKD",2021-01-17,2702,88938
"NOR",2021-01-17,517,58651
"OMN",2021-01-17,1512,131790
"PAK",2021-01-17,10997,521211
"PAN",2021-01-17,4787,298019
"PNG",2021-01-17,10,834
"PRY",2021-01-17,2505,122160
"PER",2021-01-17,38770,1060567
"PHL",2021-01-17,9897,500577
"POL",2021-01-17,33355,1435582
"PRT",2021-01-17,8861,549801
"QAT",2021-01-17,246,147277
"ROU",2021-01-17,17221,693644
"RUS",2021-01-17,64601,3530379
"RWA",2021-01-17,142,11032
"KNA",2021-01-17,0,34
"LCA",2021-01-17,8,611
"VCT",2021-01-17,1,478
"WSM",2021-01-17,0,2
"SMR",2021-01-17,65,2778
"STP",2021-01-17,17,1142
"SAU",2021-01-17,6323,364929
"SEN",2021-01-17,515,23028
"SRB",2021-01-17,3753,372533
"SYC",2021-01-17,2,705
"SLE",2021-01-17,77,3006
"SGP",2021-01-17,29,59113
"SVK",2021-01-17,3475,223325
"SVN",2021-01-17,3180,149125
"SLB",2021-01-17,0,17
"SOM",2021-01-17,131,4744
"ZAF",2021-01-17,37105,1337926
"SSD",2021-01-17,63,3693
"ESP",2021-01-17,55234,2252164
"LKA",2021-01-17,264,53062
"SDN",2021-01-17,1603,28233
"SUR",2021-01-17,141,7527
"SWE",2021-01-17,10575,523486
"CHE",2021-01-17,8788,495228
"SYR",2021-01-17,832,13036
"TWN",2021-01-17,7,855
"TJK",2021-01-17,91,13308
"TZA",2021-01-17,21,509
"THA",2021-01-17,70,12423
"TLS",2021-01-17,0,52
"TGO",2021-01-17,73,4302
"TTO",2021-01-17,132,7393
"TUN",2021-01-17,5692,180090
"TUR",2021-01-17,23997,2387101
"USA",2021-01-17,405315,24016402
"UGA",2021-01-17,304,38085
"UKR",2021-01-17,21767,1198512
"ARE",2021-01-17,745,253261
"GBR",2021-01-17,89261,3395959
"URY",2021-01-17,311,32378
"UZB",2021-01-17,619,77968
"VUT",2021-01-17,0,1
"VEN",2021-01-17,1112,119803
"VNM",2021-01-17,36,1537
"PSE",2021-01-17,1718,152031
"YEM",2021-01-17,612,2112
"ZMB",2021-01-17,546,37605
"ZWE",2021-01-17,713,27203
"AUS",2021-01-17,910,28721
"CAN",2021-01-17,18106,713181
"CHN",2021-01-17,4797,97939
"AFG",2021-01-18,2343,54062
"ALB",2021-01-18,1281,67982
"DZA",2021-01-18,2840,104092
"AND",2021-01-18,91,9083
"AGO",2021-01-18,442,18926
"ATG",2021-01-18,6,189
"ARG",2021-01-18,45832,1807428
"ARM",2021-01-18,2998,164676
"AUT",2021-01-18,7124,394939
"AZE",2021-01-18,3022,227391
"BHS",2021-01-18,175,8067
"BHR",2021-01-18,360,97940
"BGD",2021-01-18,7922,528329
"BRB",2021-01-18,7,1095
"BLR",2021-01-18,1591,227360
"BEL",2021-01-18,20589,679771
"BLZ",2021-01-18,282,11592
"BEN",2021-01-18,46,3413
"BTN",2021-01-18,1,843
"BOL",2021-01-18,9680,188733
"BIH",2021-01-18,4497,118083
"BWA",2021-01-18,88,18630
"BRA",2021-01-18,210299,8511770
"BRN",2021-01-18,3,174
"BGR",2021-01-18,8565,212383
"BFA",2021-01-18,105,9352
"MMR",2021-01-18,2973,134795
"BDI",2021-01-18,2,1245
"CPV",2021-01-18,120,13046
"KHM",2021-01-18,0,441
"CMR",2021-01-18,455,28010
"CAF",2021-01-18,63,4973
"TCD",2021-01-18,113,2919
"CHL",2021-01-18,17547,673750
"COL",2021-01-18,49004,1923132
"COM",2021-01-18,49,1769
"COG",2021-01-18,145,7709
"COD",2021-01-18,634,21060
"CRI",2021-01-18,2458,186016
"CIV",2021-01-18,142,25304
"HRV",2021-01-18,4655,225128
"CUB",2021-01-18,174,18443
"CYP",2021-01-18,184,29130
"CZE",2021-01-18,14463,891852
"DNK",2021-01-18,1811,189895
"DJI",2021-01-18,61,5905
"DMA",2021-01-18,0,110
"DOM",2021-01-18,2448,194966
"ECU",2021-01-18,14322,231644
"EGY",2021-01-18,8638,157275
"SLV",2021-01-18,1498,51437
"GNQ",2021-01-18,86,5365
"ERI",2021-01-18,6,1877
"EST",2021-01-18,339,37344
"SWZ",2021-01-18,384,13187
"ETH",2021-01-18,2033,131546
"FJI",2021-01-18,2,55
"FIN",2021-01-18,625,40505
"FRA",2021-01-18,70703,2907711
"GAB",2021-01-18,66,10019
"GMB",2021-01-18,128,3933
"GEO",2021-01-18,2958,247915
"DEU",2021-01-18,47295,2059382
"GHA",2021-01-18,352,58065
"GRC",2021-01-18,5488,148925
"GRD",2021-01-18,1,139
"GTM",2021-01-18,5278,149146
"GIN",2021-01-18,81,14165
"GNB",2021-01-18,45,2509
"GUY",2021-01-18,170,6931
"HTI",2021-01-18,241,10781
"VAT",2021-01-18,0,27
"HND",2021-01-18,3368,134938
"HUN",2021-01-18,11409,352703
"ISL",2021-01-18,35,5970
"IND",2021-01-18,152557,10581823
"IDN",2021-01-18,26282,917015
"IRN",2021-01-18,56886,1336217
"IRQ",2021-01-18,12953,609029
"IRL",2021-01-18,2632,174843
"ISR",2021-01-18,4044,558249
"ITA",2021-01-18,82585,2390102
"JAM",2021-01-18,326,14274
"JPN",2021-01-18,4583,335605
"JOR",2021-01-18,4153,315544
"KAZ",2021-01-18,2892,216964
"KEN",2021-01-18,1734,99227
"KIR",2021-01-18,0,0
"KOR",2021-01-18,1283,73115
"XXK",2021-01-18,1410,55851
"KWT",2021-01-18,948,158244
"KGZ",2021-01-18,1830,83178
"LAO",2021-01-18,0,41
"LVA",2021-01-18,983,55908
"LBN",2021-01-18,1959,255956
"LSO",2021-01-18,101,7018
"LBR",2021-01-18,84,1896
"LBY",2021-01-18,1701,109869
"LIE",2021-01-18,50,2395
"LTU",2021-01-18,2476,170513
"LUX",2021-01-18,559,48890
"MDG",2021-01-18,273,18301
"MWI",2021-01-18,321,13027
"MYS",2021-01-18,605,161740
"MDV",2021-01-18,49,14582
"MLI",2021-01-18,311,7855
"MLT",2021-01-18,243,15742
"MHL",2021-01-18,0,4
"MRT",2021-01-18,403,16081
"MUS",2021-01-18,10,556
"MEX",2021-01-18,141248,1649502
"FSM",2021-01-18,0,0
"MDA",2021-01-18,3267,153112
"MCO",2021-01-18,10,1212
"MNG",2021-01-18,2,1536
"MNE",2021-01-18,746,55803
"MAR",2021-01-18,7977,460144
"MOZ",2021-01-18,249,27446
"NAM",2021-01-18,293,30753
"NPL",2021-01-18,1965,267644
"NLD",2021-01-18,13095,917308
"NZL",2021-01-18,25,2262
"NIC",2021-01-18,167,6152
"NER",2021-01-18,145,4204
"NGA",2021-01-18,1450,112004
"MKD",2021-01-18,2715,88992
"NOR",2021-01-18,521,59034
"OMN",2021-01-18,1514,132011
"PAK",2021-01-18,11055,523011
"PAN",2021-01-18,4828,299361
"PNG",2021-01-18,10,834
"PRY",2021-01-18,2518,122588
"PER",2021-01-18,38770,1060567
"PHL",2021-01-18,9911,502736
"POL",2021-01-18,33407,1438914
"PRT",2021-01-18,9028,556503
"QAT",2021-01-18,248,147504
"ROU",2021-01-18,17271,695153
"RUS",2021-01-18,65059,3552888
"RWA",2021-01-18,146,11259
"KNA",2021-01-18,0,35
"LCA",2021-01-18,8,621
"VCT",2021-01-18,1,494
"WSM",2021-01-18,0,2
"SMR",2021-01-18,65,2787
"STP",2021-01-18,17,1142
"SAU",2021-01-18,6329,365099
"SEN",2021-01-18,526,23224
"SRB",2021-01-18,3774,374111
"SYC",2021-01-18,2,746
"SLE",2021-01-18,77,3014
"SGP",2021-01-18,29,59127
"SVK",2021-01-18,3527,224385
"SVN",2021-01-18,3206,149424
"SLB",2021-01-18,0,17
"SOM",2021-01-18,131,4744
"ZAF",2021-01-18,37449,1346936
"SSD",2021-01-18,63,3703
"ESP",2021-01-18,55689,2336451
"LKA",2021-01-18,270,53750
"SDN",2021-01-18,1603,28317
"SUR",2021-01-18,145,7624
"SWE",2021-01-18,10575,523486
"CHE",2021-01-18,8898,499931
"SYR",2021-01-18,841,13132
"TWN",2021-01-18,7,862
"TJK",2021-01-18,91,13308
"TZA",2021-01-18,21,509
"THA",2021-01-18,70,12594
"TLS",2021-01-18,0,52
"TGO",2021-01-18,74,4324
"TTO",2021-01-18,132,7399
"TUN",2021-01-18,5750,181885
"TUR",2021-01-18,24161,2392963
"USA",2021-01-18,406850,24160000
"UGA",2021-01-18,304,38085
"UKR",2021-01-18,21847,1201894
"ARE",2021-01-18,751,256732
"GBR",2021-01-18,89860,3433494
"URY",2021-01-18,319,32863
"UZB",2021-01-18,619,78036
"VUT",2021-01-18,0,1
"VEN",2021-01-18,1118,120444
"VNM",2021-01-18,36,1539
"PSE",2021-01-18,1726,152555
"YEM",2021-01-18,612,2113
"ZMB",2021-01-18,559,38207
"ZWE",2021-01-18,773,27892
"AUS",2021-01-18,910,28731
"CAN",2021-01-18,18231,719601
"CHN",2021-01-18,4798,98164
"AFG",2021-01-19,2346,54141
"ALB",2021-01-19,1287,68568
"DZA",2021-01-19,2843,104341
"AND",2021-01-19,92,9194
"AGO",2021-01-19,445,19011
"ATG",2021-01-19,6,190
"ARG",2021-01-19,46066,1819569
"ARM",2021-01-19,3007,164912
"AUT",2021-01-19,7201,396425
"AZE",2021-01-19,3032,227696
"BHS",2021-01-19,175,8068
"BHR",2021-01-19,362,98260
"BGD",2021-01-19,7942,529031
"BRB",2021-01-19,7,1095
"BLR",2021-01-19,1601,228716
"BEL",2021-01-19,20671,681250
"BLZ",2021-01-19,283,11615
"BEN",2021-01-19,46,3413
"BTN",2021-01-19,1,848
"BOL",2021-01-19,9722,191090
"BIH",2021-01-19,4520,118383
"BWA",2021-01-19,88,18630
"BRA",2021-01-19,211491,8573864
"BRN",2021-01-19,3,174
"BGR",2021-01-19,8614,212927
"BFA",2021-01-19,105,9352
"MMR",2021-01-19,2986,135243
"BDI",2021-01-19,2,1253
"CPV",2021-01-19,120,13139
"KHM",2021-01-19,0,448
"CMR",2021-01-19,455,28010
"CAF",2021-01-19,63,4973
"TCD",2021-01-19,114,2977
"CHL",2021-01-19,17573,677151
"COL",2021-01-19,49402,1939071
"COM",2021-01-19,51,1864
"COG",2021-01-19,145,7709
"COD",2021-01-19,640,21140
"CRI",2021-01-19,2477,186877
"CIV",2021-01-19,142,25383
"HRV",2021-01-19,4684,225648
"CUB",2021-01-19,176,18773
"CYP",2021-01-19,185,29294
"CZE",2021-01-19,14660,899503
"DNK",2021-01-19,1843,190619
"DJI",2021-01-19,61,5910
"DMA",2021-01-19,0,110
"DOM",2021-01-19,2461,196591
"ECU",2021-01-19,14382,232568
"EGY",2021-01-19,8696,158174
"SLV",2021-01-19,1509,51772
"GNQ",2021-01-19,86,5365
"ERI",2021-01-19,6,1877
"EST",2021-01-19,350,37941
"SWZ",2021-01-19,403,13443
"ETH",2021-01-19,2037,131727
"FJI",2021-01-19,2,55
"FIN",2021-01-19,628,40722
"FRA",2021-01-19,71357,2931050
"GAB",2021-01-19,66,10019
"GMB",2021-01-19,128,3938
"GEO",2021-01-19,2973,249465
"DEU",2021-01-19,49029,2071615
"GHA",2021-01-19,358,58431
"GRC",2021-01-19,5518,149462
"GRD",2021-01-19,1,139
"GTM",2021-01-19,5313,150277
"GIN",2021-01-19,81,14207
"GNB",2021-01-19,45,2510
"GUY",2021-01-19,170,6950
"HTI",2021-01-19,241,10852
"VAT",2021-01-19,0,27
"HND",2021-01-19,3391,136068
"HUN",2021-01-19,11520,353276
"ISL",2021-01-19,35,5970
"IND",2021-01-19,152719,10595639
"IDN",2021-01-19,26590,927380
"IRN",2021-01-19,56973,1342134
"IRQ",2021-01-19,12962,609852
"IRL",2021-01-19,2724,176839
"ISR",2021-01-19,4080,565629
"ITA",2021-01-19,83188,2400598
"JAM",2021-01-19,329,14419
"JPN",2021-01-19,4687,340989
"JOR",2021-01-19,4170,316427
"KAZ",2021-01-19,2895,218216
"KEN",2021-01-19,1734,99308
"KIR",2021-01-19,0,0
"KOR",2021-01-19,1300,73518
"XXK",2021-01-19,1411,56118
"KWT",2021-01-19,950,158822
"KGZ",2021-01-19,1835,83430
"LAO",2021-01-19,0,41
"LVA",2021-01-19,1012,56720
"LBN",2021-01-19,2020,260315
"LSO",2021-01-19,101,7018
"LBR",2021-01-19,84,1898
"LBY",2021-01-19,1703,110465
"LIE",2021-01-19,50,2398
"LTU",2021-01-19,2498,171380
"LUX",2021-01-19,562,48975
"MDG",2021-01-19,273,18301
"MWI",2021-01-19,336,13880
"MYS",2021-01-19,619,165371
"MDV",2021-01-19,49,14633
"MLI",2021-01-19,317,7880
"MLT",2021-01-19,244,15942
"MHL",2021-01-19,0,4
"MRT",2021-01-19,405,16147
"MUS",2021-01-19,10,556
"MEX",2021-01-19,142832,1668396
"FSM",2021-01-19,0,0
"MDA",2021-01-19,3282,153506
"MCO",2021-01-19,12,1240
"MNG",2021-01-19,2,1568
"MNE",2021-01-19,749,56228
"MAR",2021-01-19,8011,461390
"MOZ",2021-01-19,253,28270
"NAM",2021-01-19,296,30995
"NPL",2021-01-19,1969,267992
"NLD",2021-01-19,13201,921580
"NZL",2021-01-19,25,2267
"NIC",2021-01-19,168,6204
"NER",2021-01-19,146,4225
"NGA",2021-01-19,1465,113305
"MKD",2021-01-19,2726,89392
"NOR",2021-01-19,525,59456
"OMN",2021-01-19,1516,132146
"PAK",2021-01-19,11103,524783
"PAN",2021-01-19,4864,301534
"PNG",2021-01-19,10,834
"PRY",2021-01-19,2535,123359
"PER",2021-01-19,38770,1060567
"PHL",2021-01-19,9980,504084
"POL",2021-01-19,33698,1443804
"PRT",2021-01-19,9246,566958
"QAT",2021-01-19,248,147729
"ROU",2021-01-19,17369,697898
"RUS",2021-01-19,65632,3574330
"RWA",2021-01-19,148,11548
"KNA",2021-01-19,0,35
"LCA",2021-01-19,8,656
"VCT",2021-01-19,2,602
"WSM",2021-01-19,0,2
"SMR",2021-01-19,65,2803
"STP",2021-01-19,17,1151
"SAU",2021-01-19,6335,365325
"SEN",2021-01-19,536,23392
"SRB",2021-01-19,3794,375799
"SYC",2021-01-19,2,746
"SLE",2021-01-19,77,3030
"SGP",2021-01-19,29,59157
"SVK",2021-01-19,3638,226294
"SVN",2021-01-19,3231,151137
"SLB",2021-01-19,0,17
"SOM",2021-01-19,131,4744
"ZAF",2021-01-19,38288,1356716
"SSD",2021-01-19,64,3762
"ESP",2021-01-19,56093,2370742
"LKA",2021-01-19,273,54419
"SDN",2021-01-19,1603,28450
"SUR",2021-01-19,146,7709
"SWE",2021-01-19,10575,533265
"CHE",2021-01-19,8965,502191
"SYR",2021-01-19,850,13224
"TWN",2021-01-19,7,868
"TJK",2021-01-19,91,13308
"TZA",2021-01-19,21,509
"THA",2021-01-19,71,12653
"TLS",2021-01-19,0,52
"TGO",2021-01-19,74,4383
"TTO",2021-01-19,132,7415
"TUN",2021-01-19,5844,184483
"TUR",2021-01-19,24328,2399781
"USA",2021-01-19,409573,24336216
"UGA",2021-01-19,305,38534
"UKR",2021-01-19,22037,1206125
"ARE",2021-01-19,756,260223
"GBR",2021-01-19,91470,3466849
"URY",2021-01-19,330,33446
"UZB",2021-01-19,620,78091
"VUT",2021-01-19,0,1
"VEN",2021-01-19,1122,121117
"VNM",2021-01-19,36,1540
"PSE",2021-01-19,1741,153093
"YEM",2021-01-19,612,2115
"ZMB",2021-01-19,578,39515
"ZWE",2021-01-19,825,28675
"AUS",2021-01-19,910,28740
"CAN",2021-01-19,18382,724629
"CHN",2021-01-19,4800,98323
"AFG",2021-01-20,2354,54278
"ALB",2021-01-20,1291,69238
"DZA",2021-01-20,2849,104606
"AND",2021-01-20,92,9308
"AGO",2021-01-20,447,19093
"ATG",2021-01-20,6,190
"ARG",2021-01-20,46216,1831681
"ARM",2021-01-20,3016,165221
"AUT",2021-01-20,7239,398096
"AZE",2021-01-20,3044,228028
"BHS",2021-01-20,175,8075
"BHR",2021-01-20,366,98573
"BGD",2021-01-20,7950,529687
"BRB",2021-01-20,9,1156
"BLR",2021-01-20,1610,230494
"BEL",2021-01-20,20689,684256
"BLZ",2021-01-20,286,11642
"BEN",2021-01-20,46,3557
"BTN",2021-01-20,1,850
"BOL",2021-01-20,9764,193745
"BIH",2021-01-20,4532,118717
"BWA",2021-01-20,88,18630
"BRA",2021-01-20,212831,8638249
"BRN",2021-01-20,3,174
"BGR",2021-01-20,8651,213409
"BFA",2021-01-20,106,9553
"MMR",2021-01-20,2997,135721
"BDI",2021-01-20,2,1322
"CPV",2021-01-20,121,13224
"KHM",2021-01-20,0,453
"CMR",2021-01-20,455,28010
"CAF",2021-01-20,63,4974
"TCD",2021-01-20,114,3012
"CHL",2021-01-20,17594,680740
"COL",2021-01-20,49792,1956979
"COM",2021-01-20,54,1933
"COG",2021-01-20,145,7709
"COD",2021-01-20,640,21302
"CRI",2021-01-20,2492,187712
"CIV",2021-01-20,142,25597
"HRV",2021-01-20,4711,226550
"CUB",2021-01-20,181,19122
"CYP",2021-01-20,185,29472
"CZE",2021-01-20,14834,909131
"DNK",2021-01-20,1878,191505
"DJI",2021-01-20,61,5913
"DMA",2021-01-20,0,113
"DOM",2021-01-20,2470,198123
"ECU",2021-01-20,14437,234315
"EGY",2021-01-20,8747,158963
"SLV",2021-01-20,1521,52094
"GNQ",2021-01-20,86,5365
"ERI",2021-01-20,6,1910
"EST",2021-01-20,355,38544
"SWZ",2021-01-20,427,13789
"ETH",2021-01-20,2044,132034
"FJI",2021-01-20,2,55
"FIN",2021-01-20,639,41166
"FRA",2021-01-20,71667,2957547
"GAB",2021-01-20,66,10120
"GMB",2021-01-20,128,3938
"GEO",2021-01-20,2987,249934
"DEU",2021-01-20,50042,2100618
"GHA",2021-01-20,358,58431
"GRC",2021-01-20,5545,149973
"GRD",2021-01-20,1,139
"GTM",2021-01-20,5343,151324
"GIN",2021-01-20,81,14207
"GNB",2021-01-20,45,2510
"GUY",2021-01-20,170,7015
"HTI",2021-01-20,241,10907
"VAT",2021-01-20,0,27
"HND",2021-01-20,3406,136898
"HUN",2021-01-20,11615,354252
"ISL",2021-01-20,35,5975
"IND",2021-01-20,152870,10610883
"IDN",2021-01-20,26857,939948
"IRN",2021-01-20,57057,1348316
"IRQ",2021-01-20,12968,610598
"IRL",2021-01-20,2784,179324
"ISR",2021-01-20,4181,575842
"ITA",2021-01-20,83712,2414166
"JAM",2021-01-20,331,14487
"JPN",2021-01-20,4779,346508
"JOR",2021-01-20,4187,317405
"KAZ",2021-01-20,2951,219527
"KEN",2021-01-20,1736,99444
"KIR",2021-01-20,0,0
"KOR",2021-01-20,1316,73918
"XXK",2021-01-20,1420,56412
"KWT",2021-01-20,951,159264
"KGZ",2021-01-20,1835,83430
"LAO",2021-01-20,0,41
"LVA",2021-01-20,1032,57808
"LBN",2021-01-20,2084,264647
"LSO",2021-01-20,102,7035
"LBR",2021-01-20,84,1901
"LBY",2021-01-20,1718,111124
"LIE",2021-01-20,50,2405
"LTU",2021-01-20,2523,172612
"LUX",2021-01-20,564,49204
"MDG",2021-01-20,273,18301
"MWI",2021-01-20,353,14851
"MYS",2021-01-20,630,169379
"MDV",2021-01-20,49,14712
"MLI",2021-01-20,318,7897
"MLT",2021-01-20,246,16129
"MHL",2021-01-20,0,4
"MRT",2021-01-20,407,16212
"MUS",2021-01-20,10,556
"MEX",2021-01-20,144371,1688944
"FSM",2021-01-20,0,0
"MDA",2021-01-20,3299,154118
"MCO",2021-01-20,12,1262
"MNG",2021-01-20,2,1584
"MNE",2021-01-20,758,56579
"MAR",2021-01-20,8043,462542
"MOZ",2021-01-20,271,29396
"NAM",2021-01-20,301,31253
"NPL",2021-01-20,1975,268310
"NLD",2021-01-20,13287,927110
"NZL",2021-01-20,25,2267
"NIC",2021-01-20,168,6204
"NER",2021-01-20,147,4249
"NGA",2021-01-20,1479,114691
"MKD",2021-01-20,2739,89463
"NOR",2021-01-20,543,59887
"OMN",2021-01-20,1516,132317
"PAK",2021-01-20,11157,527146
"PAN",2021-01-20,4912,303777
"PNG",2021-01-20,10,835
"PRY",2021-01-20,2556,124447
"PER",2021-01-20,39044,1073214
"PHL",2021-01-20,10044,505939
"POL",2021-01-20,34141,1450747
"PRT",2021-01-20,9465,581605
"QAT",2021-01-20,248,148000
"ROU",2021-01-20,17485,700898
"RUS",2021-01-20,66214,3595136
"RWA",2021-01-20,153,11860
"KNA",2021-01-20,0,35
"LCA",2021-01-20,8,713
"VCT",2021-01-20,2,602
"WSM",2021-01-20,0,2
"SMR",2021-01-20,65,2815
"STP",2021-01-20,17,1170
"SAU",2021-01-20,6338,365563
"SEN",2021-01-20,546,23642
"SRB",2021-01-20,3813,377445
"SYC",2021-01-20,2,762
"SLE",2021-01-20,77,3030
"SGP",2021-01-20,29,59197
"SVK",2021-01-20,3738,228778
"SVN",2021-01-20,3257,152851
"SLB",2021-01-20,0,17
"SOM",2021-01-20,131,4744
"ZAF",2021-01-20,38854,1369426
"SSD",2021-01-20,64,3773
"ESP",2021-01-20,56557,2412318
"LKA",2021-01-20,274,55189
"SDN",2021-01-20,1603,28522
"SUR",2021-01-20,146,7783
"SWE",2021-01-20,11049,537967
"CHE",2021-01-20,9030,504918
"SYR",2021-01-20,858,13313
"TWN",2021-01-20,7,870
"TJK",2021-01-20,91,13308
"TZA",2021-01-20,21,509
"THA",2021-01-20,71,12795
"TLS",2021-01-20,0,53
"TGO",2021-01-20,74,4459
"TTO",2021-01-20,133,7430
"TUN",2021-01-20,5921,188373
"TUR",2021-01-20,24487,2406216
"USA",2021-01-20,413980,24519477
"UGA",2021-01-20,305,38628
"UKR",2021-01-20,22264,1210854
"ARE",2021-01-20,762,263729
"GBR",2021-01-20,93290,3505754
"URY",2021-01-20,336,34294
"UZB",2021-01-20,620,78163
"VUT",2021-01-20,0,1
"VEN",2021-01-20,1128,121691
"VNM",2021-01-20,36,1544
"PSE",2021-01-20,1751,153590
"YEM",2021-01-20,612,2115
"ZMB",2021-01-20,585,40949
"ZWE",2021-01-20,879,29408
"AUS",2021-01-20,910,28749
"CAN",2021-01-20,18567,730330
"CHN",2021-01-20,4801,98544
"AFG",2021-01-21,2363,54403
"ALB",2021-01-21,1296,69916
"DZA",2021-01-21,2853,104852
"AND",2021-01-21,93,9379
"AGO",2021-01-21,451,19177
"ATG",2021-01-21,6,192
"ARG",2021-01-21,46355,1843077
"ARM",2021-01-21,3021,165528
"AUT",2021-01-21,7290,399798
"AZE",2021-01-21,3053,228246
"BHS",2021-01-21,175,8088
"BHR",2021-01-21,366,98878
"BGD",2021-01-21,7966,530271
"BRB",2021-01-21,9,1156
"BLR",2021-01-21,1619,232298
"BEL",2021-01-21,20737,686827
"BLZ",2021-01-21,289,11676
"BEN",2021-01-21,48,3582
"BTN",2021-01-21,1,850
"BOL",2021-01-21,9818,196393
"BIH",2021-01-21,4547,119206
"BWA",2021-01-21,105,19654
"BRA",2021-01-21,214147,8697368
"BRN",2021-01-21,3,174
"BGR",2021-01-21,8741,213864
"BFA",2021-01-21,106,9719
"MMR",2021-01-21,3013,136166
"BDI",2021-01-21,2,1358
"CPV",2021-01-21,122,13307
"KHM",2021-01-21,0,456
"CMR",2021-01-21,455,28010
"CAF",2021-01-21,63,4974
"TCD",2021-01-21,114,3065
"CHL",2021-01-21,17702,685107
"COL",2021-01-21,50187,1972345
"COM",2021-01-21,55,1935
"COG",2021-01-21,148,7794
"COD",2021-01-21,644,21398
"CRI",2021-01-21,2506,188477
"CIV",2021-01-21,142,25751
"HRV",2021-01-21,4738,227326
"CUB",2021-01-21,185,19530
"CYP",2021-01-21,187,29636
"CZE",2021-01-21,14987,917359
"DNK",2021-01-21,1915,192265
"DJI",2021-01-21,61,5916
"DMA",2021-01-21,0,113
"DOM",2021-01-21,2482,199672
"ECU",2021-01-21,14526,236189
"EGY",2021-01-21,8801,159715
"SLV",2021-01-21,1530,52388
"GNQ",2021-01-21,86,5365
"ERI",2021-01-21,6,1913
"EST",2021-01-21,360,39212
"SWZ",2021-01-21,441,14017
"ETH",2021-01-21,2057,132326
"FJI",2021-01-21,2,55
"FIN",2021-01-21,639,41565
"FRA",2021-01-21,72013,2979915
"GAB",2021-01-21,66,10120
"GMB",2021-01-21,128,3950
"GEO",2021-01-21,2998,251071
"DEU",2021-01-21,50908,2108895
"GHA",2021-01-21,361,59480
"GRC",2021-01-21,5570,150479
"GRD",2021-01-21,1,139
"GTM",2021-01-21,5389,152395
"GIN",2021-01-21,81,14236
"GNB",2021-01-21,45,2510
"GUY",2021-01-21,170,7067
"HTI",2021-01-21,241,10963
"VAT",2021-01-21,0,27
"HND",2021-01-21,3422,138044
"HUN",2021-01-21,11713,355662
"ISL",2021-01-21,35,5981
"IND",2021-01-21,153033,10625428
"IDN",2021-01-21,27203,951651
"IRN",2021-01-21,57150,1354520
"IRQ",2021-01-21,12977,611407
"IRL",2021-01-21,2834,181922
"ISR",2021-01-21,4245,582869
"ITA",2021-01-21,84233,2428221
